text,target
사귀는 내내 성격이 너무 잘 맞아서 싸운 적도 한 번도 없었어 그래서 헤어질 거라고는 생각도 못 했어.,sadness
약속이 있어서 친구들 기다리는데 아직도 안 와.,angry
이번 면접에 떨어졌으니까 다른 회사에 갈 준비를 해야 하는데 자신이 안 생겨.,sadness
"나 내일 약속이 있는데, 약속에 나가도 될까?",fear
이번에 확진자가 나온 강남역이야 걱정돼.,fear
입맛이 없어서 딱히 먹은 건 없어.,sadness
내가 먼저 한 약속인데 미루기가 좀 그래.,fear
요즘 들어서 맨날 그래서 내가 뭐라고 해.,angry
면접에서 떨어졌다는 이야기를 듣고 너무 속상해서 길거리를 돌아다니고 있어.,sadness
당연히 도착하자마자부터 연락을 해봤지. 연락을 안 받아.,angry
친구랑 약속 있어서 나왔는데 친구가 아직도 오질 않고 있어.,angry
회사에 전화를 했는데 나는 합격자 명단에 없다고 했어.,sadness
나도 그러길 바래. 그러기 위해서는 열심히 일을 배워야지.,sadness
너무 힘들고 지쳐서 친구한테 전화를 했는데 전화를 안 받아.,angry
청소 시간을 정해놨거든 근데 그 시간만 되면 친구랑 약속있다고 나가 버리잖아.,angry
어. 팀장님한테 또 혼났어. 기획안을 밤샜는데 다 다시 해오라네.,sadness
"강남에서 만났다가 괜히 병에 감염되면 안되니까 친구한테 전화해서 약속장소를 변경할지, 약속을 취소할지 이야기 좀 해봐야겠어.",fear
바쁘다는 핑계로 과장님께서 사람들을 너무 몰아붙이는 것 같애.,angry
혼자서 기다린지 한 시간이 넘었는데 올 생각을 안해. 답답해.,angry
"룸메이트가 방을 너무 지저분하게 사용하고, 방 청소를 안 해. 그래서 청소 문제 때문에 서로 자주 싸우게 돼.",angry
아니. 회사에 친한 사람 한 ??없어. 그래서 더 힘든 것 같기도 해.,sadness
예전에는 그러지 않았거든. 최근 들어서 갑자기 늦기 시작하더라구.,angry
한 달 간 이 회사만 준비했잖아. 너무 힘들었어. 지금은 다른 회사를 생각하고 싶지도 않아.,sadness
아마 친구도 걱정하고 있을지도 모르겠어. 한 번 얘기를 꺼내볼게.,fear
"유기견 다큐멘터리를 봤는데, 책임감 없는 사람들 때문에 너무나 화가 나.",angry
나도 그렇게 생각해. 바쁘더라도 가서 예약을 해야되겠지?,sadness
나도 일찍 퇴근해서 쉬고 싶은데 잘못된 기획안을 내일까지 제출하려면 야근을 해야할 것 같아.,sadness
나 있잖아. 결국 헤어졌어.,sadness
돈 들어오려면 2주나 남았는데 현금이 거의 없어.,sadness
앉아서 일을 하니까 허리에 무리가 가는 것 같아.,sadness
놀라서 뛰쳐나왔지 뭐.,fear
헤어진 지 2달 정도 됐는데 아직도 실감이 안나 다른 사람 만나는게 너무 두려워.,sadness
한 시간이나 지났는데도 아직 안 오고 있어! 정말이지 화가 나고 있어!,angry
이번 면접까지 벌써 떨어진 게 다섯 번이야. 면접에 계속 떨어지고 나니까 밥맛이 없어.,sadness
요새 여기저기 감염병이 확산되고 있는데 약속장소가 감염병 확진자가 확인된 강남지역이라서 너무 걱정돼.,fear
엄청 많이 해봤지만 정말 소용이 없더라.,sadness
응. 오늘도 아침부터 상사한테 엄청 깨졌어.,sadness
약속 장소를 강남역에서 사람이 별로 안 다니는 공원으로 옮기는 게 좋을 것 같아. 좋은 생각이야.,fear
이야기를 해도 고쳐지질 않아서 걱정이야.,sadness
"이번 면접에서 떨어져서 다른 회사에 갈 준비를 해야 하는데. 어떻게 해야할지 잘 모르겠어,",sadness
처음부터 이렇게 늦진 않았어.,angry
기다린 지 벌써 한 시간이나 지나고 있어.,angry
"어제 몸이 너무 아팠는데, 밤새 작업해서 기획안을 완성했어. 완성된 기획안을 상사한테 제출했는데, 모두 잘못됐다고 처음부터 다시 만들어오래.",sadness
다른 회사에 시험 볼 준비를 하고 있었는데 많이 못 해서 시험을 어떻게 볼 지 걱정스러워.,sadness
일주일에 5번은 술을 드시고 오시지. 그때마다 사건 사고는 끊이질 않았어.,sadness
3년 전에 회사 동료가 소개시켜줘서 만났어.,sadness
갑자기 의식을 잃고 쓰러져서 응급실에 데려갔더니 일어나는 듯 하더니 결국은 떠났어.,sadness
약속을 잡고 만날 때마다 매번 늦어. 그래서 조금 화가나.,angry
약속이 있어서 친구를 기다리고 있는데 친구가 아직도 안 왔어!,angry
어 나가려던 참이야.,sadness
룸메이트랑 너무 자주 싸우게 돼서 관계가 너무 어색해졌어.,sadness
친구가 약속시간에 너무 늦어서 답답해서 전화를 했는데 전화를 안 받아.,angry
고등학교 때부터 알던 친구인데 방을 이렇게 지저분하게 사용할 줄 몰랐어!,angry
응. 너라도 내 얘기 들어줘서 정말로 고마워.,happiness
늦을 때마다 이야기는 해봤지. 화도 내보고. 다음엔 안 그러겠다고 하지만 약속 시간 되면 또 늦어!,angry
아직 말씀 못 드렸지. 내가 말해주길 기다리고 계실 거야.,sadness
최근에 사람들이 반려견을 많이 키우면서 점점 버리는 경우도 많아진대.,angry
이번 약속도 한 번 미뤘던 거라 다시 미루자고 할 수가 없어.,fear
모든 것이 내 잘못같아서 너무 슬퍼.,sadness
오래 만났는데 최근에 다툼이 있었는데 그 것 때문에 헤어지게 됐어.,sadness
통장에 2만원 밖에 없어. 큰일이다.,sadness
예전에 갔었는데 허리 디스크가 약간 있다고 하네.,sadness
응. 다들 크게 안 다친 것 같은데 친구가 발목을 다쳤어.,fear
사귀는 동안 서로 마음이 너무 잘 맞아서 싸운 적이 한 번도 없었어.,sadness
맞어. 최근에 점점 사람들이 강아지를 키우면서 버리는 사람들이 많아진 거 같애.,sadness
친구랑 만나기로 오래전부터 약속 한 거긴 한데 상황이 너무 안 좋으니까 나도 약속을 미루고 싶어.,fear
지난번에 한 번 미뤘던 약속이라 또 다시 미루자고 할 수가 없어.,fear
그러게. 나가서 커피라도 한 잔 마셔야겠다.,sadness
친구도 아마 걱정하고 있을 것 같애. 너무 걱정하지마.,fear
우리 아빠가 어제 또 다쳤어.아,sadness
면접에 떨어진 걸 아시면 너무 실망할 것 같아서 아직 말 못했어.,sadness
늦을 때마다 얘기 해봤지. 다음엔 안 그런다고 그렇게 약속만 하더라고.,angry
"짜증 나 죽겠는데, 얘는 연락도 안 받아.",angry
상사한테 꾸중을 듣고 나니까 마음이 상해서 나도 밖에 나가서 바람 좀 쐬고싶은데 해야할 일이 너무 많아서 그럴 수가 없어.,sadness
이번 면접이 조금 어렵긴 했어 하지만 대답을 잘했다고 생각해서 합격할 줄 알았어.,sadness
친구랑 약속 있어 나왔는데 친구가 아직도 오질 않고 있어.,angry
사귀는 동안 성격이 너무 잘 맞아서 친구들이 찰떡궁합이라고 했어.,sadness
많이 힘들어 하셔 엄마가 제일 많이 힘들어 하시는 것 같아 15년이나 같이 살았으니 얼마나 힘들겠어.,sadness
약속 시간에 지각하는 거에 대해서 친구한테 이야기 해 보려고 했는데 친구가 마음 상할까 봐 말한 적이 한 번도 없어.,angry
당연히 그럴 때마다 이야기는 해봤지. 내일은 같이 하겠다고 하더라고. 그러더니 또 똑같이 나가버려.,angry
응 그래. 그럴려고 하고 있어.,sadness
룸메이트가 방을 어지럽히고 청소를 안해서 자주 싸우게 돼.,angry
약속을 잡고 만날 때마다 너무 늦어. 그래서 화가 나!,angry
이따가 집에 들어가서 부모님이랑 같이 먹으려고.,sadness
버려지는 강아지들이 너무 많아서 유기견 보호 시설은 너무나 부족하고 환경도 열악하대.,angry
1시간 넘게 기다렸는데 친구가 안 와 너무 화가 나.,angry
"학교에서 CC로 만났다가, 오래 만나게 된거야.",sadness
기다린지 한 시간이 넘었는데 올 생각을 안 해.,angry
엄마가 준 거 몇 개밖에 없어.,sadness
응. 당분간은 휴식을 좀 취하려고.,fear
헤어진 지 두 달 정도 됐는데 그 충격에서 아직 벗어나지 못해서 새로운 사람을 만나는 것도 힘들어.,sadness
면접에 떨어졌다는 소식을 듣고 길거리를 여기저기 다니고 있어.,sadness
연락도 없고 도대체 어쩌라는 건지 도대체가 이해가 안가.,angry
저녁에 친구랑 식당에서 밥을 먹는데 갑자기 지진 일어났어! 그래서 엄청 놀랐어. 다행히 다친데는 아무데도 없었어.,fear
취소하는 건 예의가 아닌 것 같고. 약속 장소를 공원 쪽으로 한 번 미뤄볼게.,neutral
하지만 할 일이 너무 많아서 너무 힘들어.,sadness
이야기 시도를 했는데 전혀 들을 생각이 없으셔.,sadness
면접을 볼 때마다 계속 떨어지니까 너무 실망스럽고 속상해서 밥맛이 없어.,sadness
처음부터 이러진 않았어. 하지만 최근들어 조금씩 늦기 시작하더라고.,angry
덥고 짜증나는데 친구는 연락이 안 돼.,angry
헤어진 지 두 달 정도 됐는데 헤어진 충격이 너무나 커서 새로운 사람 만나는 게 너무 두려워.,sadness
그래야지 해피를 위해서 기도하고 잘 보내줘야겠지 그런데 너무나 많이 생각이 나.,sadness
"혼자서 기다린지 한 시간이 넘었는데, 아직도 안 와.",angry
매번 방 청소를 내가 하게돼서 룸메이트한테 방 좀 치우라고 화를 내면서 말을 했어. 그랬더니 며칠간은 방을 깨끗이 치웠어. 하지만 요새 들어서 다시 방을 어지럽히고 청소를 안 해. 너무 스트레스 받아.,angry
"알았어, 지금처럼 이야기만 들어 줘도 내 마음이 훨씬 풀리고 있어.",sadness
친구가 약속 시간에 늦어도 내가 매번 참고 넘어갔는데 이번에는 친구한테 약속 좀 잘 지키라고 이야기를 해 봐야겠어.,angry
15년 동안 함께한 해피가 우리 곁을 갑자기 떠나서 다들 슬퍼하시고 힘들어하셔.,sadness
엄청 많이 드시지. 일주일에 다섯번은 훨씬 더 드시는 것 같아.,sadness
화장실에 토 해놓고 치우지도 않고 갔어!,disgust
작년 보다 3배는 더 늘어났대! 아무래도 코로나 때문인 것 같아.,sadness
무섭겠지? 그럼 취소는 어려우니까 다른 장소로 옮겨야 되겠어. 내가 친구한테 잘 말해볼게.,fear
월급날이 2주나 남았는데 돈이 없어.,sadness
권태기가 와서 최근에 많이 싸우는 일이 잦아 졌었어.,sadness
친구가 연락도 없고 너무 늦어서 너무 답답하고 걱정이 돼서 전화를 했는데 전화를 안 받아!,angry
정부 보조금이나 후원금으로 운영하는 건데 그게 오죽하냐고!,angry
"다른 회사도 준비하고 있었는데, 이번 면접에 꼭 붙을 거 같아서 준비를 많이 못 했어. 어떻게 해야 할지 걱정이야.",sadness
유기견 보호소는 자원봉사자들이 운영하고 있어.,sadness
갑자기 일어난 지진 때문에 너무 놀라서 테이블 밑에 엎드려 있었어.,fear
아니 사실은 정말 그만 하고 싶어.,sadness
모르겠어. 밤에 잠 드는 것도 힘들고 아침에 일어나는 건 더 힘들고. 회사 가서 일은 손에 안 잡히고. 정말 어떻게 해야 될지 모르겠어.,sadness
나이가 많아서 시름시름 앓더니 결국에는 떠났어.,sadness
정말 힘들게 들어온 회사야. 난 참고 견딜 수 있어.,sadness
나도 그렇게 생각해 오늘 이야기를 해 봐야 되겠어.,angry
혼자서 기다린지 한시간이 넘었어. 너무 짜증이 나.,angry
그저께 저녁에 갑자기 아파서 동물 병원 응급실로 데려갔어. 의식을 좀 찾고 나아지는 것 같았는데 결국에 세상을 떠났어.,sadness
면접이 까다롭긴 했어. 나도 못했고.,sadness
"아직도 옆에 있는것 같아. 보고 싶고, 자꾸 생각나서 집에 들어가기가 힘이 들어.",sadness
고등학교 동창이었어. 그때는 이러지 않았거든. 정말 착한 아이였었거든?,sadness
강남이라서 좀 걱정이 돼.,fear
고등학교 때 알던 친구인데 방을 이렇게 지저분하게 사용할 줄 몰랐어. 알았다면 같이 안 살았을 거야.,angry
해피의 장례식은 가족끼리 치뤄줬어. 해피가 이 세상에 없다고 생각하니까 너무 슬퍼서 눈물이 났어.,sadness
아까 잠깐 가봤더니 그대로 있어!,disgust
맞아. 버려진 대부분의 아이들은 성인견이였어.,sadness
어. 엄청 혼났어. 정말 힘들어 죽겠어.,sadness
응 한번 문자로 얘기 나눠볼게.,neutral
통장에 딸랑 2만원 남았어.,sadness
부모님께 너무 죄송해서 집에는 못 가고 밖을 걸어 다니고 있어.,sadness
헤어진지는 어제 헤어지게 됐어. 오늘로 2일째야.,sadness
약속을 잡을 때마다 매번 약속 시간에 늦어서 너무 화가 나.,angry
가족이 사실 지금 너무 힘들어서 아무말도 못하겠어.,sadness
생활비가 하나도 없어.,sadness
너무 속상해서 길거리 여기저길 돌아다니고 있어.,sadness
응. 학교 때부터도 아주 늦게 오기로는 소문이 났어 정말.,angry
다행히 크게 다친 사람들은 없었는데 내 친구는 발목을 좀 다쳤어.,fear
요즘 시국이 불안정하니까 친구도 이해해줄거야. 너무 걱정하지 마.,fear
맞아. 무기력증인 거 같애. 한동안 정말 회사 땜에 바빴거든.,sadness
어쩔 수 없지. 돈 벌려면 다녀야 돼.,sadness
많이 힘들어하셔. 15년이나 같이 살았으니 얼마나 정이 들었겠어.,sadness
계약직 사원은 나 혼자밖에 없어 다들 나한테 관심을 주질 않아.,sadness
친구가 약속시간에 너무 많이 늦어서 전화를 해봤어. 그런데 내 전화를 안받아.,angry
해피가 갑자기 세상을 떠나서 다들 슬퍼하고 힘들어 해.,sadness
딱히 생각이 없어서 밥은 안 먹었어.,sadness
약속이 있어서 친구 기다리는데 아직 안와.,angry
친구가 약속 시간에 너무 늦으니까 너무 지루하기도 하고 답답해서 친구한테 전화를 했어. 그런데 전화를 안 받아.,angry
